노선명,시도명,시군구명,도로구간-기점,도로구간-종점,도로구간-기점(위도),도로구간-기점(경도),도로구간-종점(위도),도로구간-종점(경도),총길이(km),자전거도로너비(m),자전거도로종류,자전거도로고시유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
"상서문2길, 성동로",경상북도,상주시,경상북도 상주시 남성동   229-20,경상북도 상주시 성동동   93-2,36.41297836,128.159614,36.41348545,128.1713778,2.125,1.5,자전거보행자겸용도로,Y,경상북도 상주시청,054-537-7589,2024-11-18,5110000,경상북도 상주시
경천대 일주로,경상북도,상주시,경상북도 상주시 사벌면 삼덕리 751-2,경상북도 상주시 중덕동   990-6,36.4447144,128.227606,36.44038053,128.1864817,1.2,1.5,자전거보행자겸용도로,Y,경상북도 상주시청,054-537-7589,2024-11-18,5110000,경상북도 상주시
아리랑로,경상북도,상주시,경상북도 상주시 복룡동   217-7.,경상북도 상주시 복룡동   277-1,36.41683636,128.1737902,36.41904541,128.1737109,0.6,1.5,자전거보행자겸용도로,Y,경상북도 상주시청,054-537-7589,2024-11-18,5110000,경상북도 상주시
아리랑로.,경상북도,상주시,경상북도 상주시 냉림동   1-33,경상북도 상주시 중덕동   990-6,36.42181296,128.1735423,36.44038053,128.1864817,2.125,1.5,자전거보행자겸용도로,Y,경상북도 상주시청,054-537-7589,2024-11-18,5110000,경상북도 상주시
선상서로,경상북도,상주시,경상북도 상주시 남성동   233,경상북도 상주시 인평동   115-2,36.40878399,128.1616362,36.39812123,128.1746766,2.125,1.5,자전거보행자겸용도로,Y,경상북도 상주시청,054-537-7589,2024-11-18,5110000,경상북도 상주시
만산동,경상북도,상주시,경상북도 상주시 만산동   536-4,경상북도 상주시 화산동   1160-1,36.43186597,128.1528164,36.43208015,128.1599016,1.2,1.5,자전거보행자겸용도로,Y,경상북도 상주시청,054-537-7589,2024-11-18,5110000,경상북도 상주시
삼백로,경상북도,상주시,경상북도 상주시 남성동 229-20(대로3-1),경상북도 상주시 성동동 611-6,36.40933428,128.1513379,36.40971054,128.1634401,2.0,1.5,자전거보행자겸용도로,Y,경상북도 상주시청,054-537-7589,2024-11-18,5110000,경상북도 상주시
냉림3길,경상북도,상주시,경상북도 상주시 냉림동 191-26,경상북도 상주시 냉림동   167,36.4231102,128.1595239,36.42327007,128.161816,0.5,1.5,자전거보행자겸용도로,Y,경상북도 상주시청,054-537-7589,2024-11-18,5110000,경상북도 상주시
왕산로,경상북도,상주시,경상북도 상주시 동문동 11-6,경상북도 상주시 서성동   71-1,36.4242492,128.2039923,36.41871522,128.1626576,0.6,1.5,자전거보행자겸용도로,Y,경상북도 상주시청,054-537-7589,2024-11-18,5110000,경상북도 상주시
"상서문2길, 성동로",경상북도,상주시,경상북도 상주시 동문동 92-2,경상북도 상주시 성동동   95-1,36.4151703,128.1711344,36.41520226,128.1711478,0.6,1.5,자전거보행자겸용도로,Y,경상북도 상주시청,054-537-7589,2024-11-18,5110000,경상북도 상주시
후석로326번길 L,강원특별자치도,춘천시,강원특별자치도 춘천시 후평동 701-17,강원특별자치도 춘천시 동면 만천리 761-11,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.3,3,자전거보행자겸용도로,N,강원특별자치도 춘천시,033-250-4271,2024-11-29,4181000,강원특별자치도 춘천시
성심로 L,강원특별자치도,춘천시,강원특별자치도 춘천시 한림성심병원 앞 사거리(교동 156),강원특별자치도 춘천시 강원대학교병원 앞 사거리(효자동 18),36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.0,2,자전거보행자겸용도로,N,강원특별자치도 춘천시,033-250-4271,2024-11-29,4181000,강원특별자치도 춘천시
세화로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 세화리 1522-1,제주특별자치도 서귀포시 표선면 세화리 1999-1,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,1.5,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
표선관정로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 표선리 2052-2,제주특별자치도 서귀포시 표선면 표선리 972-2,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.4,2.5,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
표선동서로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 표선리 2438,제주특별자치도 서귀포시 표선면 표선리 79-3,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,2.5,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
표선중앙로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 표선리 307-13,제주특별자치도 서귀포시 표선면 표선리 880-2,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.2,3,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
해맞이해안로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 시흥리 1270-6,제주특별자치도 서귀포시 성산읍 오조리 8-3,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,3,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
환해장성로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 신산리 1154-8,제주특별자치도 서귀포시 성산읍 고성리 507-29,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,3,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
고성오조로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 고성리 1011,제주특별자치도 서귀포시 성산읍 오조리 808-1,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.0,1.5,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
고성동서로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 고성리 1417,제주특별자치도 서귀포시 성산읍 고성리 296-1,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.4,2,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
성산중앙로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 고성리 388-2,제주특별자치도 서귀포시 성산읍 성산리 298-4,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.7,2.5,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
신양로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 고성리 839-7,제주특별자치도 서귀포시 성산읍 고성리 206-13,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.2,2.5,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
성산등용로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 성산리 229-1,제주특별자치도 서귀포시 성산읍 성산리 347-9,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.3,3,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
시흥상동로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 시흥리 276,제주특별자치도 서귀포시 성산읍 시흥리 1207-1,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.6,1.5,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
삼달신풍로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 신풍리 690-1,제주특별자치도 서귀포시 성산읍 삼달리 1152-1,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.7,1.5,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
한도로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 오조리 1314-1,제주특별자치도 서귀포시 성산읍 성산리 298-18,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,2,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
온평동로,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 온평리 1475-7,제주특별자치도 서귀포시 성산읍 온평리 554-8,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.4,1.5,자전거보행자겸용도로,N,제주특별자치도 서귀포시청,054-480-5485,2024-12-02,6520000,제주특별자치도 서귀포시
국도48-1L,인천광역시,강화군,인천광역시 강화군 강화읍 국화리 190-22,인천광역시 강화군 강화읍 국화리 978,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.2,1.9,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
국도48-1R,인천광역시,강화군,인천광역시 강화군 강화읍 국화리 188-29,인천광역시 강화군 강화읍 국화리 976,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.2,1.9,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
광역시도70-1R,인천광역시,강화군,인천광역시 강화군 강화읍 갑곳리 226-9,인천광역시 강화군 길상면 초지리 1251-409,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,2.22,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
광역시도70-2R,인천광역시,강화군,인천광역시 강화군 길상면 초지리 1251-363,인천광역시 강화군 길상면 장흥리 255-68,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,2.26,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
광역시도70-3L,인천광역시,강화군,인천광역시 강화군 길상면 장흥리 산187-21,인천광역시 강화군 길상면 선두리 1078,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.07,1.65,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
광역시도70-3R,인천광역시,강화군,인천광역시 강화군 길상면 장흥리 271-11,인천광역시 강화군 길상면 선두리 1077,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.07,1.9,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
광역시도70-4R,인천광역시,강화군,인천광역시 강화군 길상면 선두리 1077,인천광역시 강화군 길상면 선두리 976-30,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.4,2.4,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
광역시도70-4L,인천광역시,강화군,인천광역시 강화군 길상면 선두리 978-4,인천광역시 강화군 길상면 선두리 884,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.49,2.4,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
광역시도70-5R,인천광역시,강화군,인천광역시 강화군 강화읍 갑곳리 1076-1,인천광역시 강화군 강화읍 대산리 181-148,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,2.4,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
광역시도70-5L,인천광역시,강화군,인천광역시 강화군 강화읍 대산리 181-147,인천광역시 강화군 양사면 철산리 650-23,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,3,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
광역시도70-6L,인천광역시,강화군,인천광역시 강화군 내가면 외포리 143-2,인천광역시 강화군 화도면 내리 1530,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,3.3,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
지방도84-1R,인천광역시,강화군,인천광역시 강화군 길상면 초지리 1933-1,인천광역시 강화군 길상면 온수리 606-6,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,1.8,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
지방도84-2L,인천광역시,강화군,인천광역시 강화군 선원면 냉정리 545-11,인천광역시 강화군 강화읍 남산리 281-11,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,2,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
지방도84-2R,인천광역시,강화군,인천광역시 강화군 선원면 냉정리 523-14,인천광역시 강화군 강화읍 남산리 247-2,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,2.7,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
지방도84-3L,인천광역시,강화군,인천광역시 강화군 강화읍 남산리 212-1,인천광역시 강화군 강화읍 신문리 687-112,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.68,1.2,자전거보행자겸용도로,N,인천광역시 강화군청,054-480-5485,2024-11-27,3570000,인천광역시 강화군
