auser_lfst_id,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,car_group_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,frnt_ntds_prfn_cont,dgtl_hmpl_prfn_cont,lsur_car_prfn_cont,bty_prfn_cont,lilhd_kchn_prfn_cont,sprt_fshn_prfn_cont,grcs_helth_prfn_cont,jrny_prfn_cont,fshn_wear_prfn_cont,auser_fshn_stff_prfn_cont,lfst_cd,info_obtn_site_url
D***1,201906**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,오피스텔,경기,수원시 영통구,매탄3동,"소형SUV/CUV (티볼리, QM3 등)",삼성,SKT,,,,,,,,,패션의류,,패션잡화,http://mapi.wemakeprice.com/app/deal/deal_info/4403333?device_type=android&app_version=4.40.1&menu_loc_id=0&version=4.40.1&recommend_type=0&os_type=2&os_version=23&intro=0&tablet2=2&os=android&tablet1=480
D***6,201906**,M,3,,,      ,          ,,서울,강동구,성내2동,,,,,디지털/가전,,,,,,,,,디지털/가전,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=892690887&seq=c8c16e03ef1e4d1a95ce108f9270c685&IsSmartDelivery=False&CustNo=DIzNR38TMjkxNc32ODI1Nzk4MTd/Rw==&IsShowCertInfo=True&IsOrg=false
D***3,201906**,M,3,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,중랑구,중화1동,,LG,LG U+,,,,,,,,,,패션잡화,패션잡화,http://m.gsshop.com/deal/deal.gs?dealNo=50514176&rank=93&ab=a&gsid=cateshop-mresult&sectSeq=1378919-D-A
D***6,201906**,M,2,"생산/노무직 (생산감독, 경비원, 공장근로자)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,인천,남구,주안1동,,애플,LG U+,,,,,,,,,패션의류,,패션의류,http://mitem.auction.co.kr/ItemDescription?ItemNo=B680308199
D***43,201906**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강동구,천호3동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,,,,,,,,,,패션잡화,뷰티,http://m.gsshop.com/prd/prd.gs?prdid=34536893&mseq=409318
D***36,201906**,F,3,기타 ,600~699만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,관악구,난곡동,,삼성,SKT,,,,뷰티,,,,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1629231265&seq=6f51c008af704aa78b68d5404221f7cf&IsSmartDelivery=False&CustNo=jIwNR38zMjgxNI2yNDE1MjAzNDF/Rw==&IsShowCertInfo=True&IsOrg=false
D***13,201906**,M,2,"전문직 (의사, 판검사, 예술가, 종교인)","1,000만원 이상",아니오,          ,단독주택,부산,연제구,거제4동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,,,,뷰티,,,,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1278530832&seq=11d15b2997134dedb4402d385173a86f&IsSmartDelivery=False&CustNo=TM2MR38TNjYxOE0yMDUxMzc5NDR/Rw==&IsShowCertInfo=True&IsOrg=false
D***35,201906**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",200~299만원,아니오,          ,단독주택,서울,은평구,응암1동,,삼성,KT,,,,,,,식품/건강,,,,식품/건강,http://mitem.auction.co.kr/ItemDescription?ItemNo=B597913603
D***89,201906**,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,대덕구,법2동,,삼성,SKT,,,,뷰티,,,,,,,뷰티,http://m.gsshop.com/prd/prd.gs?prdid=50340053&bnclick=main-t02_ptiA_RelatedItemItemArViewTvVer2Refine640&rank=1&mseq=A00054-L_D-1&fromApp=Y
D***90,201906**,M,4,"관리직 (사장, 간부, 고위공무원)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,동대문구,답십리1동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,,,,,,,,,패션의류,,패션의류,http://mapi.wemakeprice.com/app/deal/deal_info/4475931?os=android&app_version=4.41.2&intro=0&os_type=2&os_version=28&recommend_type=0&menu_loc_id=0&device_type=android&tablet1=560&tablet2=2&version=4.41.2
D***55,201906**,M,2,"자영업 (도소매업, 숙박업, 미용업)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,부산,중구,영주동,"대형차 (제너시스, BMW5급 등)",삼성,SKT,,,,,,,,여행,,,식품/건강,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1973257646&appId=01&appType=appmw&appVCA=814&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***65,201906**,M,2,,,      ,          ,,인천,서구,경서동,,,,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=344185301&appId=01&appType=appmw&appVCA=815&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***94,201906**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,용인시 기흥구,영덕동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)",삼성,SKT,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=2234980127&eventDomainYN=N&actionType=basket&noCache=1559913335148
D***20,201906**,M,2,"학생 (초중고학생, 대학생, 대학원생)",400~499만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,강동구,암사1동,,삼성,SKT,,,,,,,식품/건강,,,,식품/건강,"http://uts.gmarket.co.kr/ub/add/1/event/page/ma;SL1.0?url=app://com.ebay.kr.gmarket.8.4.1/item&act=click&acode=716610037&atype=cart&avalue={""goodscode"" : ""1207208576""}"
D***71,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,아파트/ 주상복합,경기,수원시 권선구,호매실동,"경차 (모닝, 스파크 등)",애플,SKT,,,,,생활/주방,,,,,,생활/주방,http://m.gsshop.com/prd/prd.gs?prdid=10428350&arm=--U&brandid=1518&rank=43
D***37,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,수원시 영통구,영통동,,삼성,SKT,,,,,,스포츠패션,,,,,생활/주방,http://m.11st.co.kr/MW/api/app/elevenst/search/listing.tmall?ab=C&abTest=search_190902&searchKeyword=데상트티셔츠&decSearchKeyword=데상트티셔츠&viewType=list&searchMetaYN=Y
D***62,201906**,M,4,"생산/노무직 (생산감독, 경비원, 공장근로자)",400~499만원,예    ,자녀 있음 ,단독주택,경기,남양주시,수동면,기타 (승합차/트럭/화물차/기타 차량 등),삼성,SKT,,,,,,,,,,패션잡화,생활/주방,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2371970445&trTypeCd=MAS11&trCtgrNo=950075&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***36,201906**,F,2,"전문직 (의사, 판검사, 예술가, 종교인)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,고양시 덕양구,행신1동,"프리미엄 (에쿠스, BMW7급 등)",애플,SKT,,,,,,스포츠패션,,,,,생활/주방,http://mitem.auction.co.kr/ItemDescription?ItemNo=B663660845
D***24,201906**,F,2,,,      ,          ,,대전,서구,월평3동,,,,,,,,,,식품/건강,,,,뷰티,"http://uts.gmarket.co.kr/ub/add/1/event/page/ma;SL1.0?url=app://com.ebay.kr.gmarket.8.2.1/item&act=click&acode=716610037&atype=cart&avalue={""goodscode"" : ""1529727953""}"
D***96,201906**,F,2,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,단독주택,전북,전주시 덕진구,인후동1가,,애플,SKT,가구/인테리어,,,,,,,,,,가구/인테리어,http://mitem.auction.co.kr/ItemDescription?ItemNo=A500323197
D***24,201906**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,중랑구,면목동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",기타,SKT,,,,뷰티,,,,,,,식품/건강,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=1397649113&eventDomainYN=N&actionType=basket&noCache=1559703043955
D***66,201906**,F,3,기타 ,900~999만원,아니오,          ,아파트/ 주상복합,서울,동작구,흑석동,,애플,SKT,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2428547512&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***85,201906**,F,2,무직,700~799만원,아니오,          ,아파트/ 주상복합,인천,연수구,동춘2동,,애플,KT,,,,,,,식품/건강,,,,뷰티,http://m.gsshop.com/prd/prd.gs?prdid=29545108&bnclick=main-u01_psdB_PopularSegV1ItemSttm640&rank=8&mseq=A00054-L_MC-8&fromApp=Y
D***42,201906**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,예    ,자녀 있음 ,아파트/ 주상복합,강원,강릉시,교1동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1496884271&seq=2e10b5d2aef34256b12310096e00ed7c&IsSmartDelivery=False&CustNo=DE4NR38DOTcxMIzxMTQ1MTMwMTR/Rw==&IsShowCertInfo=True&IsOrg=false
D***79,201906**,M,2,무직,400~499만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,성동구,마장동,,애플,LG U+,,,,,,,,,패션의류,,패션의류,http://display.cjmall.com/m/item/55498924?channelCode=50001002&shop_id=201903269324&rPIC=Oclock
D***04,201906**,M,3,기타 ,500~599만원,아니오,          ,아파트/ 주상복합,서울,강동구,길동,,삼성,KT,,,,,,,,,패션의류,,패션의류,http://m.gsshop.com/deal/deal.gs?dealNo=50534590&mseq=A00061-L-67&arm=2-F-U&expId=today_open&fromApp=Y
D***75,201906**,M,2,"생산/노무직 (생산감독, 경비원, 공장근로자)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,광진구,자양1동,,삼성,SKT,,,,,,,,,패션의류,,식품/건강,http://mitem.auction.co.kr/ItemDescription?ItemNo=B510029063
D***27,201906**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,예    ,자녀 있음 ,단독주택,서울,송파구,송파동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,KT,,,,,,,식품/건강,,,,뷰티,"http://uts.gmarket.co.kr/ub/add/1/event/page/ma;SL1.0?url=app://com.ebay.kr.gmarket.8.2.1/item&act=click&acode=716610038&atype=buyitnow&avalue={""goodscode"" : ""1539710151""}"
D***33,201906**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,아파트/ 주상복합,경기,부천시 오정구,여월동,"소형SUV/CUV (티볼리, QM3 등)",애플,LG U+,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1904293113&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***80,201906**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,단독주택,서울,강서구,화곡1동,,삼성,SKT,,,,,,,,,,패션잡화,패션잡화,http://mitem.auction.co.kr/ItemDescription?ItemNo=B711573882
D***08,201906**,F,5,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,경기,안산시 단원구,고잔동,,삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://m.gsshop.com/section/broad/alarm/addPage?type=PRDID&prdId=27187305&prdName=에버콜라겐+인앤업+시즌2+(50.4*6병)+(총+24주분)&returnUrl=/prd/prd.gs?prdid=27187305
D***06,201906**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,울산,중구,태화동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,,,,,생활/주방,,,,,,가구/인테리어,http://m.gsshop.com/search/searchSect.gs?tq=쇼미더&mseq=406355&viewTyp=&ab=a
D***29,201906**,M,3,,,      ,          ,,대전,유성구,봉명동,,,,,,,,,,,,패션의류,,가구/인테리어,http://display.cjmall.com/m/mocode/M1092809?rPIC=newoclock
D***81,201906**,F,2,"서비스직 (요식업, 숙박업, 미용실종업원)",100~199만원,아니오,          ,단독주택,제주,제주시,애월읍,,애플,SKT,,,,뷰티,,,,,,,패션잡화,"http://uts.gmarket.co.kr/ub/add/1/event/page/ma;SL1.0?url=app://com.ebay.kr.gmarket.8.4.1/item&act=click&acode=716610037&atype=cart&avalue={""goodscode"" : ""1579767721""}"
D***19,201906**,M,2,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,단독주택,대전,유성구,탑립동,,삼성,KT,,,,,,,,,패션의류,,패션의류,http://mapi.wemakeprice.com/app/deal/deal_info/4452359?os=android&app_version=4.41.1&intro=0&os_type=2&os_version=28&recommend_type=0&menu_loc_id=0&device_type=android&tablet1=560&tablet2=2&version=4.41.1
D***84,201906**,M,2,"서비스직 (요식업, 숙박업, 미용실종업원)","1,000만원 이상",아니오,          ,연립주택/ 다세대/ 빌라,경기,광주시,회덕동,,삼성,KT,,,,,,,,,패션의류,,패션의류,http://mitem.auction.co.kr/ItemDescription?ItemNo=B366577340
D***64,201906**,F,2,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,아파트/ 주상복합,대구,달서구,용산2동,,애플,KT,,,,,,,,,,패션잡화,식품/건강,http://m.gsshop.com/deal/deal.gs?dealNo=50662629&prdCd=35942079&mseq=399160
D***26,201906**,M,3,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",300~399만원,아니오,          ,오피스텔,서울,강남구,역삼동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",애플,SKT,,,,,,,,,패션의류,,생활/주방,http://display.cjmall.com/m/item/54747884?channelCode=50001002
D***56,201906**,M,2,"학생 (초중고학생, 대학생, 대학원생)",600~699만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,강남구,논현2동,,LG,KT,,,,뷰티,,,,,,,뷰티,http://m.gsshop.com/deal/deal.gs?dealNo=50485729&mseq=A00061-L-63&arm=2-F-U&expId=today_open&fromApp=Y
D***,201906**,F,3,"교직 (교사, 유치원교사, 학원강사)",100~199만원,예    ,자녀 없음 ,아파트/ 주상복합,대구,달서구,대곡동,,삼성,SKT,,,,,,,,여행,,,식품/건강,http://capi.coupang.com/v3/search-filter?filter=KEYWORD:제주도+여행|EXTRAS:channel/auto|GET_FILTER:NONE@SEARCH
D***,201906**,F,3,"교직 (교사, 유치원교사, 학원강사)",100~199만원,예    ,자녀 없음 ,아파트/ 주상복합,대구,달서구,대곡동,,삼성,SKT,,,,뷰티,,,,,,,식품/건강,http://m.coupang.com/vm/products/18904896/items/75905269/offers/banner?vendorItemId=3798600387&sdpVisitKey=c6wrvm318d6n9dr3xd
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,뷰티,,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1397649113&appId=01&appType=appmw&appVCA=815&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,뷰티,,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=1397649113&eventDomainYN=N&actionType=basket&noCache=1559703043955
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,뷰티,,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1397649113&appId=01&appType=appmw&appVCA=815&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,,생활/주방,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/search/listing.tmall?ab=B&abTest=search_190604&searchKeyword=깨끗한나라 벚꽃 30롤 3팩&decSearchKeyword=깨끗한나라+벚꽃+30롤+3팩
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,,생활/주방,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/search/listing.tmall?ab=B&abTest=search_190604&searchKeyword=깨끗한나라 벚꽃 30롤 3팩&decSearchKeyword=깨끗한나라+벚꽃+30롤+3팩&sortCd=L
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,,생활/주방,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1978322434&trTypeCd=MAS05&trCtgrNo=950075&appId=01&appType=appmw&appVCA=815&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,,생활/주방,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1978322434&trTypeCd=MAS05&trCtgrNo=950075&appId=01&appType=appmw&appVCA=815&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,,생활/주방,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=1978322434&eventDomainYN=N&actionType=order&noCache=1559727243345
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,,생활/주방,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1978322434&appId=01&appType=appmw&appVCA=815&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,,생활/주방,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1978322434&appId=01&appType=appmw&appVCA=815&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,,생활/주방,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=1978322434&eventDomainYN=N&actionType=order&noCache=1559727301558
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,,생활/주방,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1978322434&appId=01&appType=appmw&appVCA=815&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,,생활/주방,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/search/listing.tmall?ab=B&abTest=search_190604&searchKeyword=깨끗한나라 벚꽃 30롤 3팩&decSearchKeyword=깨끗한나라+벚꽃+30롤+3팩
D***,201906**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,북구,화명1동,,삼성,SKT,,,,,생활/주방,,,,,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/search/listing.tmall?ab=B&abTest=search_190604&searchKeyword=깨끗한나라 벚꽃 30롤&decSearchKeyword=깨끗한나라+벚꽃+30롤
