pref_sghtng_place_id,extrc_word_nm,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,car_group_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,pref_sghtng_place_nm,info_obtn_site_url,info_obtn_site_subjc_nm
D***0,복전암,201903**,F,4,"주부 (전업주부, 파트타임 근무 주부)",100~199만원,예    ,자녀 있음 ,아파트/ 주상복합,경남,진주시,하대동,"대형SUV (베라크루즈, 모하비, 투아렉급 등)",애플,SKT,복전암,https://m.blog.naver.com/015sign/221552478539,토요산행   보문산
D***2,초당,201903**,M,2,무직,100만원 미만,아니오,          ,기타 ,경기,평택시,평택동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",애플,LG U+,초당,https://m.blog.naver.com/alicelkm/221568987442,190616 강릉 초당할머니순두부 수요미식회
D***7,무창포해수욕장,201903**,M,2,,,      ,          ,,경기,남양주시,진건읍,,,,무창포해수욕장,https://m.blog.naver.com/kaisr2/221674209424,보령 대천해수욕장과 무창포 해변
D***3,불갑사,201903**,F,5,"자영업 (도소매업, 숙박업, 미용업)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,부천시 원미구,중동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,불갑사,https://m.blog.naver.com/ka8564/221649053161,불갑사 상사화 개화초기 풍경불갑사상사화축제 날에는 만개할듯
D***4,지장사,201903**,M,3,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",아니오,          ,기타 ,경남,창원시 성산구,성주동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",애플,SKT,지장사,https://m.blog.naver.com/asforlove/221709499900,방탄소년단 정국 지장사 직원분이 알려준 꾹이 비하인드스토리
D***7,방화동,201903**,F,5,"교직 (교사, 유치원교사, 학원강사)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,계양구,계산3동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",애플,SKT,방화동,https://m.kin.naver.com/mobile/qna/detail.nhn?d1id=12&dirId=12011808&docId=335879922&qb=67Cp7ZmU64+Z&enc=utf8&section=kin.ext&rank=2&search_sort=0&spq=0,서울시 방화동에 건물을 지으려고 하는
D***9,지리산온천,201903**,F,4,"주부 (전업주부, 파트타임 근무 주부)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 기흥구,상갈동,"경차 (모닝, 스파크 등)",삼성,SKT,지리산온천,https://m.blog.naver.com/gksthf2702/221437321030,지리산 온천랜드 후기 지리산 가족여행가격
D***0,웰리힐리파크,201903**,M,5,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,중구,신당6동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,LG U+,웰리힐리파크,https://blog.naver.com/missjoon/221716441790,웰리힐리파크 리프트권 및 록키스키 알파인 스키강습
D***1,백운계곡,201903**,M,2,무직,400~499만원,아니오,          ,연립주택/ 다세대/ 빌라,인천,서구,가좌3동,,삼성,SKT,백운계곡,https://blog.naver.com/wnsghdudwls/221637010727,포천 백운계곡
D***8,공릉,201903**,M,4,"농/축/광/수산업 (축산, 낙농업, 수산, 임업, 광업)",100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,경기,용인시 처인구,모현면,,삼성,SKT,공릉,https://blog.naver.com/back2462/221721451198,파주 공릉캠핑장 11월 동계 캠핑의 첫 시작
D***9,소요산,201903**,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,종로구,명륜동2가,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",LG,KT,소요산,https://blog.naver.com/pajiwn/221658923153,소요산 등산코스  소요산역자재암선녀탕의상대원점회귀 3시간
D***2,평창 용평,201903**,M,2,무직,100~199만원,아니오,          ,아파트/ 주상복합,경기,파주시,광탄면,"경차 (모닝, 스파크 등)",LG,KT,평창 용평,https://blog.naver.com/see302/221593099739,평창가볼만한곳평창 용평리조트 타워콘도 와 용평 워터파크 피크아일랜드현대홈쇼핑
D***8,성기동,201903**,M,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",200~299만원,아니오,          ,아파트/ 주상복합,경남,고성군,고성읍,"경차 (모닝, 스파크 등)",삼성,알뜰폰(MVNO),성기동,https://m.blog.naver.com/cakemart/221202346421,영암 왕인박사 유적지   3 성기동 성천
D***3,마금산온천,201903**,F,3,무직,100~199만원,아니오,          ,오피스텔,부산,해운대구,우동,,애플,LG U+,마금산온천,https://m.blog.naver.com/peanut_s_/221707257988,창원북면 마금산온천호텔 창원 온천 호텔 추천 리앤호텔  풀빌라 318호 후기
D***4,원주 루첸,201903**,F,5,"교직 (교사, 유치원교사, 학원강사)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,판교동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,원주 루첸,https://blog.naver.com/shim7803/220897494183,20161226원주투데이플라워푸르트월드 관광단지 본궤도루첸관광단지 사업내용 변경해 내년말 지정
D***7,화진포,201903**,F,2,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,아파트/ 주상복합,경남,양산시,물금읍,,삼성,KT,화진포,https://m.blog.naver.com/94040882/221716020914,강원도 고성 여행  화진포 신서유기에도 나왔네요
D***5,남원 드래곤,201903**,M,4,기타 ,100만원 미만,아니오,          ,아파트/ 주상복합,경남,김해시,장유면,,LG,LG U+,남원 드래곤,https://moonjung2114.blog.me/221639249397,전라도 골프 드래곤레이크cc 2박3일 남원 골프라운드 후기
D***0,속초해수욕장,201903**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,오피스텔,충남,천안시 서북구,백석동,,삼성,LG U+,속초해수욕장,https://m.blog.naver.com/plingo/221682706206,여행 아무렇게나 떠난 속초 1박 2일 청초수물회 청초호 왱왱해물촌 중앙시장 영금정 속초해수욕장
D***3,팜파스종합휴양,201903**,M,3,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,북구,신용동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,팜파스종합휴양,https://blog.naver.com/hriver21/221092893072,팜파스종합휴양관광단지
D***,영월온천,201903**,M,3,,,      ,          ,,경기,김포시,월곶면,,,,영월온천,https://m.blog.naver.com/sonjungwook22/221664214543,201707387001 영월군 영월읍 심옥리 영월온천
D***,율포해수욕장,201903**,M,3,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,강서구,등촌2동,,삼성,SKT,율포해수욕장,https://m.blog.naver.com/day31479/221486986413,전라도1박2일여행여수낭만포차 율포해수욕장 광한루원
D***,해남사,201903**,F,4,,,      ,          ,,경기,군포시,당동,,,,해남사,https://m.blog.naver.com/lyhlsrn/221626646930,해남사 양대응 스님
D***,벽계,201903**,F,4,,,      ,          ,,부산,사상구,엄궁동,,,,벽계,https://m.blog.naver.com/uiryeonginfo/221691105047,벽계야영장은 새단장 중
D***,부곡온천,201903**,M,4,,,      ,          ,,충남,천안시 동남구,신방동,,,,부곡온천,https://m.blog.naver.com/cngblog/221721865027,하반기 HOT 생생 부곡온천 라이브공연 12회차
D***,풍기온천,201903**,M,4,,,      ,          ,,경기,수원시 장안구,정자2동,,,,풍기온천,https://m.blog.naver.com/sanm308/221569299218,물좋고 공기좋은 소백산풍기온천리조트
D***,운주사,201903**,M,4,"생산/노무직 (생산감독, 경비원, 공장근로자)",200~299만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,대구,수성구,만촌2동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,운주사,https://m.blog.naver.com/sanbada2004/221635346744,화순 운주사
D***,금월봉,201903**,F,4,,,      ,          ,,인천,남구,학익1동,,,,금월봉,https://m.blog.naver.com/tarantium82/221696743035,제천1박2일2일차동산분식 덩실분식 제천청풍호모노레일 비봉산전망대 청풍호반케이블카 금월봉석갈비
D***,무창포해수욕장,201903**,M,4,"교직 (교사, 유치원교사, 학원강사)",300~399만원,아니오,          ,아파트/ 주상복합,대전,서구,가수원동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",애플,SKT,무창포해수욕장,https://m.blog.naver.com/kaisr2/221674209424,보령 대천해수욕장과 무창포 해변
D***,왕궁보석테마,201903**,M,3,,,      ,          ,,광주,북구,연제동,,,,왕궁보석테마,https://m.blog.naver.com/hiksanin/221692718933,익산왕궁보석테마관광지 상설공연  체험프로그램
D***,여수 첼린지 파크,201903**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,관악구,인헌동,,삼성,SKT,여수 첼린지 파크,https://blog.naver.com/okine2086/221595075033,여수 유월드 루지 테마파크 핫플 인정 100만표
D***,라비에벨,201903**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,관악구,인헌동,,삼성,SKT,여수 첼린지 파크,https://blog.naver.com/yangjinss/221716472829,부천예식장 라비에벨웨딩 기억에 많이 남을 것 같아요
D***,벽계,201903**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,서구,가수원동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",LG,LG U+,벽계,https://m.blog.naver.com/uiryeonginfo/221691105047,벽계야영장은 새단장 중
D***,대구면도요지,201903**,M,4,,,      ,          ,,서울,양천구,목5동,,,,대구면도요지,https://m.blog.naver.com/skku_skai/220852355231,강진 대구면 도요지 종합정비계획 학술연구용역
D***,아우라지,201903**,M,4,,,      ,          ,,인천,서구,불로동,,,,아우라지,https://m.blog.naver.com/kooni/221672541768,정선 아리랑 시장  물 폭탄 맞은 아우라지
D***,영월온천,201903**,M,4,,,      ,          ,,서울,송파구,장지동,,,,영월온천,https://m.blog.naver.com/sonjungwook22/221664214543,201707387001 영월군 영월읍 심옥리 영월온천
D***,마곡사,201903**,M,2,"학생 (초중고학생, 대학생, 대학원생)",400~499만원,아니오,          ,아파트/ 주상복합,서울,양천구,신월4동,,삼성,SKT,마곡사,https://m.blog.naver.com/usgreen99/221692318243,공주 가볼만한곳 마곡사 가을 모습은
D***,고령부례,201903**,F,3,,,      ,          ,,서울,금천구,가산동,,,,고령부례,https://m.blog.naver.com/gusdnr0409/221296355711,고령부례관광지 카라반  대구근교카라반
D***,비슬산,201903**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",900~999만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,수내3동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,KT,비슬산,http://blog.daum.net/tourcodi/8129744,대구 달성군 관광 비슬산 암괴류 대견사 참꽃군락지 반딧불이 전기차 달성 여행
D***,임진각,201903**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,송파구,오금동,,애플,KT,임진각,https://blog.naver.com/lalla282/221708724445,파주관광지추천 아이들과 갈만한곳 임진각 평화누리공원
D***,농월정,201903**,M,4,,,      ,          ,,경기,파주시,광탄면,,,,농월정,https://m.blog.naver.com/roadmoog/221568172575,함양 남계서원 농월정 일두고택
D***,예천삼강,201903**,F,4,,,      ,          ,,대전,서구,관저1동,,,,예천삼강,https://m.post.naver.com/viewer/postView.nhn?volumeNo=25150266&memberNo=1275074&vType=VERTICAL,대구근교 가볼만하곳 더예천 삼강문화단지위기의 삼강주막 방탈출게임
D***,제주헬스케어타운,201903**,F,2,,,      ,          ,,서울,관악구,신사동,,,,제주헬스케어타운,https://blog.naver.com/solguji/221651290398,추석제주여행  헬스케어타운리조트  한림칼국수  카페라이슬라
D***,홍길동테마파크,201903**,F,3,무직,900~999만원,아니오,          ,연립주택/ 다세대/ 빌라,대전,대덕구,송촌동,,삼성,LG U+,영주순흥,https://m.blog.naver.com/hhs653409/221664061938,장성 홍길동 테마파크 반가운 지인들과의 카라반 캠핑
D***,영주순흥,201903**,F,3,무직,900~999만원,아니오,          ,연립주택/ 다세대/ 빌라,대전,대덕구,송촌동,,삼성,LG U+,영주순흥,https://m.blog.naver.com/63ksyun/221719604248,풍기 온천 후 영주 순흥 선비촌 다녀왔습니다
D***,송계사,201903**,M,2,,,      ,          ,,인천,부평구,삼산1동,,,,송계사,https://m.blog.naver.com/kimyt9999/221674102000,덕유산 지봉 산행기경남거창 송계사계곡에서 지봉에 올라 횡경재를 거쳐 백암봉까지 달려보자
D***,돌문화공원,201903**,F,5,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,남양주시,오남읍,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",LG,SKT,돌문화공원,https://m.blog.naver.com/pran0104/221715194651, 제주여행제주관광  제주 돌문화공원
D***,곡성도림사,201903**,F,2,,,      ,          ,,경기,고양시 덕양구,행신동,,,,곡성도림사,https://m.blog.naver.com/aboutclaire/221562777372,곡성 여행 도림사 카페 씨엘로
D***,해남사,201903**,F,2,,,      ,          ,,인천,계양구,작전1동,,,,해남사,https://m.blog.naver.com/lyhlsrn/221626646930,해남사 양대응 스님
D***,흥룡사,201903**,F,3,,,      ,          ,,대구,수성구,신매동,,,,흥룡사,https://m.blog.naver.com/ddungddy9073/221281506814,포천여행 백운산 자락에 있는 흑룡사
D***,농월정,201903**,M,3,,,      ,          ,,경기,부천시 원미구,원미1동,,,,농월정,https://m.blog.naver.com/roadmoog/221568172575,함양 남계서원 농월정 일두고택
D***,청학사,201903**,F,5,,,      ,          ,,서울,양천구,신정7동,,,,청학사,https://m.blog.naver.com/yeonsulife/221652152813,SNS 서포터즈 연수구 사찰 여행 호불사와 청학사 가을 산책
D***,수옥정,201903**,M,5,,,      ,          ,,대전,유성구,원신흥동,,,,수옥정,https://m.blog.naver.com/akekdthkl200/221662955468,수옥정과 수옥폭포   충북괴산여행
D***,당항포,201903**,F,3,,,      ,          ,,경기,고양시 덕양구,삼송동,,,,당항포,https://m.blog.naver.com/turpu/221690928126,경남 고성 가볼만한곳 공룡엑스포가 펼쳐지는 당항포 관광단지
D***,금강호,201903**,F,4,,,      ,          ,,서울,금천구,독산1동,,,,금강호,https://m.blog.naver.com/sumi0ju/221704482211,오천항 금강낚시 금강호 쭈꾸미 갑오징어 출조 조황 쭈갑 선상낚시 20191109
D***,장성호,201903**,M,4,,,      ,          ,,경기,의왕시,포일동,,,,장성호,https://m.blog.naver.com/wella5442/221704598476,장성 가볼만한곳 장성호 수변길 출렁다리
D***4,지장사,201903**,F,4,,,      ,          ,,인천,서구,마전동,,,,지장사,https://m.blog.naver.com/asforlove/221709499900,방탄소년단 정국 지장사 직원분이 알려준 꾹이 비하인드스토리
D***0,송불암,201903**,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,파주시,조리읍,,LG,LG U+,송불암,https://m.blog.naver.com/nscity/221624748483,논산여행 황산벌의 중심에 자리한 논산 송불암 미륵불
D***4,기장도예촌,201903**,F,5,,,      ,          ,,부산,부산진구,부암동,,,,기장도예촌,https://blog.naver.com/pjhi0523/221704174358,카라반캠핑기장도예촌
D***5,마금산온천,201903**,F,4,,,      ,          ,,서울,동작구,사당2동,,,,마금산온천,https://m.blog.naver.com/peanut_s_/221707257988,창원북면 마금산온천호텔 창원 온천 호텔 추천 리앤호텔  풀빌라 318호 후기
